Event_ID,Region,Region_source,Burst_Duration_in_min,Burst_Loading,Original_Burst_Depth_in_mm,AEP_Window,AEP_source_in_perc,Burst_Start_Date,Burst_End_Date,DB_Event_Reference_Number,DB_Pluviograph_Reference_Number,Offical_Gauge,Lat,Long
2751,East Coast (South),East Coast (South),7200,3,708.85,rare,1.4194,1991-06-07 00:50:00,1991-06-12 00:45:00,118834,1917,qcd_568070_231,-34.5542,150.5694
2855,East Coast (South),East Coast (North),7200,2,558.17,rare,1.3524,1996-05-01 00:05:00,1996-05-06 00:00:00,26738,351,qcd_040223,-27.4178,153.1142
4633,East Coast (South),East Coast (South),7200,1,513.2,rare,2.1938,1975-11-10 01:05:00,1975-11-15 01:00:00,37240,489,qcd_059000,-30.8141,152.5129
4796,East Coast (South),East Coast (South),7200,3,206.0,rare,2.8164,2010-02-03 01:40:00,2010-02-08 01:35:00,113696,1828,qcd_563064_233,-32.2375,150.6306
4925,East Coast (South),East Coast (South),7200,1,411.77,rare,3.1749,1996-05-01 12:20:00,1996-05-06 12:15:00,61249,963,qcd_204001_77,-29.9793,152.725
4983,East Coast (South),East Coast (South),7200,2,834.01,rare,1.87,2001-03-05 16:35:00,2001-03-10 16:30:00,61417,967,qcd_204017_77,-30.3057,152.7146
4987,East Coast (South),East Coast (North),7200,1,1040.64,rare,0.2216,1996-05-01 12:35:00,1996-05-06 12:30:00,26237,347,qcd_040197,-27.9695,153.1954
5020,East Coast (South),East Coast (North),7200,2,790.27,rare,0.7751,1968-01-08 00:40:00,1968-01-13 00:35:00,486,360,qcd_040386,-26.5892,152.7322
5027,East Coast (South),East Coast (North),7200,1,654.02,rare,1.1531,1996-05-01 00:05:00,1996-05-06 00:00:00,28478,374,qcd_040584,-28.0481,153.2875
5010,East Coast (South),East Coast (South),8640,2,327.02,frequent,15.147,2001-03-05 22:05:00,2001-03-11 22:00:00,61900,979,qcd_207004_77,-31.4225,152.4708
5042,East Coast (South),East Coast (South),8640,3,249.0,frequent,16.0914,2008-04-19 14:00:00,2008-04-25 13:55:00,38930,504,qcd_061151,-32.2426,151.683
5053,East Coast (South),East Coast (South),8640,1,297.76,frequent,18.2885,1996-04-30 08:30:00,1996-05-06 08:25:00,61110,960,qcd_203010_77,-28.7365,153.164
5055,East Coast (South),East Coast (South),8640,1,260.39,frequent,23.1002,1953-05-01 18:00:00,1953-05-07 17:55:00,42248,543,qcd_066062,-33.8607,151.205
5057,East Coast (South),East Coast (South),8640,2,337.14,frequent,18.5526,1977-05-14 02:40:00,1977-05-20 02:35:00,38144,497,qcd_060085,-31.3865,152.2482
5058,East Coast (South),East Coast (South),8640,2,184.6,frequent,18.5658,2004-01-11 09:15:00,2004-01-17 09:10:00,35904,471,qcd_057104,-31.2739,151.9655
5060,East Coast (South),East Coast (South),8640,2,127.57,frequent,22.4244,1997-01-25 12:30:00,1997-01-31 12:25:00,62340,988,qcd_210061_77,-31.8099,150.9252
5061,East Coast (South),East Coast (South),8640,2,373.88,frequent,27.9349,1967-06-08 15:35:00,1967-06-14 15:30:00,36341,478,qcd_058072,-28.6533,153.4542
5062,East Coast (South),East Coast (South),8640,3,280.48,frequent,15.3942,1983-03-15 17:05:00,1983-03-21 17:00:00,114573,1844,qcd_566028_233,-33.9265,151.2144
5063,East Coast (South),East Coast (South),8640,3,162.0,frequent,16.2996,1974-01-05 15:45:00,1974-01-11 15:40:00,40126,520,qcd_061309,-32.6881,150.9728
4852,East Coast (South),East Coast (South),8640,3,566.74,intermediate,4.5767,2009-02-11 15:00:00,2009-02-17 14:55:00,138502,2233,qcd_northbonvil_58,-30.3638,153.0055
4951,East Coast (South),East Coast (South),8640,3,487.6,intermediate,5.8087,2007-12-30 17:20:00,2008-01-05 17:15:00,36265,477,qcd_058044,-28.5966,153.2233
5017,East Coast (South),East Coast (South),8640,2,373.24,intermediate,5.2777,1964-06-06 16:30:00,1964-06-12 16:25:00,42249,543,qcd_066062,-33.8607,151.205
5035,East Coast (South),East Coast (South),8640,1,622.15,intermediate,8.1717,1996-04-30 19:10:00,1996-05-06 19:05:00,61017,958,qcd_201001_77,-28.3537,153.2931
5046,East Coast (South),East Coast (South),8640,1,267.9,intermediate,4.6451,1975-11-09 14:15:00,1975-11-15 14:10:00,35459,467,qcd_057056,-30.75,152.0667
5047,East Coast (South),East Coast (South),8640,2,162.97,intermediate,8.2469,2004-01-11 09:50:00,2004-01-17 09:45:00,61815,977,qcd_206035_77,-30.2112,151.7261
5048,East Coast (South),East Coast (South),8640,2,305.24,intermediate,8.9163,1977-05-13 19:40:00,1977-05-19 19:35:00,38457,501,qcd_061029,-33.2333,151.2
5049,East Coast (South),East Coast (South),8640,2,377.2,intermediate,7.1074,2010-02-02 00:30:00,2010-02-08 00:25:00,41073,532,qcd_063039,-33.7122,150.3087
5050,East Coast (South),East Coast (South),8640,2,617.8,intermediate,4.5097,2001-03-04 16:50:00,2001-03-10 16:45:00,37950,496,qcd_060080,-31.6274,152.443
5051,East Coast (South),East Coast (South),8640,3,302.4,intermediate,12.3098,2011-01-05 16:20:00,2011-01-11 16:15:00,35648,469,qcd_057095,-28.7551,152.4507
2742,East Coast (South),East Coast (South),8640,3,392.89,rare,0.4541,1967-06-08 00:10:00,1967-06-14 00:05:00,35463,467,qcd_057056,-30.75,152.0667
2791,East Coast (South),East Coast (South),8640,3,293.8,rare,0.5666,2001-01-28 10:45:00,2001-02-03 10:40:00,35780,470,qcd_057103,-30.0093,152.0101
2797,East Coast (South),East Coast (South),8640,3,369.6,rare,0.6455,2011-01-05 16:45:00,2011-01-11 16:40:00,35365,465,qcd_056202,-28.9776,152.1552
2835,East Coast (South),East Coast (South),8640,1,333.64,rare,2.6473,1990-02-02 03:50:00,1990-02-08 03:45:00,42727,552,qcd_067033,-33.6022,150.7794
2840,East Coast (South),East Coast (North),8640,2,895.97,rare,0.7335,1990-12-26 14:10:00,1991-01-01 14:05:00,110012,1764,qcd_533011_66,-21.4797,148.8283
4797,East Coast (South),East Coast (South),8640,3,214.0,rare,2.5066,2010-02-02 11:30:00,2010-02-08 11:25:00,113696,1828,qcd_563064_233,-32.2375,150.6306
4926,East Coast (South),East Coast (South),8640,2,441.07,rare,2.5687,1996-04-30 15:10:00,1996-05-06 15:05:00,61249,963,qcd_204001_77,-29.9793,152.725
4988,East Coast (South),East Coast (North),8640,1,1114.98,rare,0.1627,1996-05-01 00:05:00,1996-05-07 00:00:00,26237,347,qcd_040197,-27.9695,153.1954
5028,East Coast (South),East Coast (North),8640,1,727.22,rare,0.7318,1996-05-01 00:05:00,1996-05-07 00:00:00,28478,374,qcd_040584,-28.0481,153.2875
5045,East Coast (South),East Coast (South),8640,3,638.8,rare,2.9238,2007-12-30 18:10:00,2008-01-05 18:05:00,36675,483,qcd_058113,-28.4738,153.0861
5011,East Coast (South),East Coast (South),10080,1,334.02,frequent,14.4563,2001-03-05 14:05:00,2001-03-12 14:00:00,61900,979,qcd_207004_77,-31.4225,152.4708
5043,East Coast (South),East Coast (South),10080,3,261.2,frequent,14.5823,2008-04-18 19:20:00,2008-04-25 19:15:00,38930,504,qcd_061151,-32.2426,151.683
5054,East Coast (South),East Coast (South),10080,2,303.21,frequent,17.7861,1996-04-29 08:30:00,1996-05-06 08:25:00,61110,960,qcd_203010_77,-28.7365,153.164
5059,East Coast (South),East Coast (South),10080,2,188.0,frequent,17.708,2004-01-10 17:10:00,2004-01-17 17:05:00,35904,471,qcd_057104,-31.2739,151.9655
5084,East Coast (South),East Coast (South),10080,1,392.37,frequent,19.5449,1974-04-20 17:35:00,1974-04-27 17:30:00,37071,487,qcd_058158,-28.3395,153.3809
5085,East Coast (South),East Coast (South),10080,2,232.95,frequent,23.7558,1978-03-15 11:25:00,1978-03-22 11:20:00,36448,480,qcd_058081,-28.9667,152.8167
5086,East Coast (South),East Coast (South),10080,2,140.51,frequent,27.2124,2009-02-11 14:00:00,2009-02-18 13:55:00,61466,968,qcd_204030_77,-30.2587,152.0094
5087,East Coast (South),East Coast (South),10080,2,249.0,frequent,28.9583,1995-02-28 19:50:00,1995-03-07 19:45:00,117287,1889,qcd_567109_233,-33.6202,151.149
5088,East Coast (South),East Coast (South),10080,3,291.54,frequent,14.5536,1975-06-15 13:35:00,1975-06-22 13:30:00,114575,1844,qcd_566028_233,-33.9265,151.2144
5089,East Coast (South),East Coast (South),10080,3,383.72,frequent,16.3705,1980-05-03 15:20:00,1980-05-10 15:15:00,37584,492,qcd_059040,-30.3107,153.1187
4853,East Coast (South),East Coast (South),10080,2,586.71,intermediate,4.2815,2009-02-11 15:00:00,2009-02-18 14:55:00,138502,2233,qcd_northbonvil_58,-30.3638,153.0055
4952,East Coast (South),East Coast (South),10080,2,518.6,intermediate,4.6729,2007-12-30 14:20:00,2008-01-06 14:15:00,36265,477,qcd_058044,-28.5966,153.2233
5018,East Coast (South),East Coast (South),10080,2,398.69,intermediate,3.9847,1964-06-05 18:00:00,1964-06-12 17:55:00,42249,543,qcd_066062,-33.8607,151.205
5052,East Coast (South),East Coast (South),10080,3,356.4,intermediate,6.9096,2011-01-04 16:50:00,2011-01-11 16:45:00,35648,469,qcd_057095,-28.7551,152.4507
5056,East Coast (South),East Coast (South),10080,3,303.6,intermediate,13.9304,1953-05-01 12:20:00,1953-05-08 12:15:00,42248,543,qcd_066062,-33.8607,151.205
5078,East Coast (South),East Coast (South),10080,2,310.51,intermediate,10.8241,1996-04-29 18:05:00,1996-05-06 18:00:00,61205,962,qcd_203900_77,-28.6206,152.9962
5079,East Coast (South),East Coast (South),10080,2,503.02,intermediate,4.7732,1980-05-02 16:15:00,1980-05-09 16:10:00,36939,486,qcd_058131,-28.8521,153.4556
5080,East Coast (South),East Coast (South),10080,3,440.42,intermediate,5.8487,1967-06-07 07:30:00,1967-06-14 07:25:00,37248,489,qcd_059000,-30.8141,152.5129
5081,East Coast (South),East Coast (South),10080,3,247.4,intermediate,5.0151,2001-03-04 03:10:00,2001-03-11 03:05:00,35902,471,qcd_057104,-31.2739,151.9655
5082,East Coast (South),East Coast (South),10080,3,395.56,intermediate,4.1596,1950-06-11 02:05:00,1950-06-18 02:00:00,42247,543,qcd_066062,-33.8607,151.205
2743,East Coast (South),East Coast (South),10080,3,453.15,rare,0.1591,1967-06-07 04:20:00,1967-06-14 04:15:00,35463,467,qcd_057056,-30.75,152.0667
2792,East Coast (South),East Coast (South),10080,2,301.4,rare,0.4944,2001-01-28 10:35:00,2001-02-04 10:30:00,35780,470,qcd_057103,-30.0093,152.0101
2798,East Coast (South),East Coast (South),10080,3,376.2,rare,0.5969,2011-01-05 13:20:00,2011-01-12 13:15:00,35365,465,qcd_056202,-28.9776,152.1552
2836,East Coast (South),East Coast (South),10080,2,334.54,rare,2.6214,1990-02-02 03:50:00,1990-02-09 03:45:00,42727,552,qcd_067033,-33.6022,150.7794
2841,East Coast (South),East Coast (North),10080,1,958.57,rare,0.6531,1990-12-28 16:35:00,1991-01-04 16:30:00,110012,1764,qcd_533011_66,-21.4797,148.8283
2856,East Coast (South),East Coast (North),10080,1,595.23,rare,1.0865,1996-05-01 00:05:00,1996-05-08 00:00:00,26738,351,qcd_040223,-27.4178,153.1142
5064,East Coast (South),East Coast (North),10080,2,589.88,rare,1.2899,1968-01-06 17:10:00,1968-01-13 17:05:00,24711,329,qcd_040093,-26.1831,152.6414
5069,East Coast (South),East Coast (North),10080,2,491.26,rare,2.702,1968-01-06 04:10:00,1968-01-13 04:05:00,23354,313,qcd_039128,-24.9069,152.323
5071,East Coast (South),East Coast (North),10080,2,400.84,rare,2.9538,1968-01-07 11:45:00,1968-01-14 11:40:00,27412,358,qcd_040318,-27.0258,152.5642
5072,East Coast (South),East Coast (North),10080,2,260.63,rare,3.1285,1954-02-05 00:50:00,1954-02-12 00:45:00,23094,310,qcd_039090,-24.9503,150.0725
